fpr,tpr,threshold
0.046481601032924466,0.3511586452762923,0.7657298674911073
0.05035506778566817,0.3511586452762923,0.7628085929908548
0.05035506778566817,0.35294117647058826,0.7614731572266012
0.051000645577792124,0.35294117647058826,0.7606885903736111
0.051000645577792124,0.35472370766488415,0.7605872956943166
0.051646223369916075,0.35472370766488415,0.7605013428825365
0.051646223369916075,0.35650623885918004,0.7600590572239441
0.05293737895416398,0.35650623885918004,0.7592306215062687
0.05293737895416398,0.3582887700534759,0.7589826954649649
0.05358295674628793,0.3582887700534759,0.7586561780034908
0.05358295674628793,0.3600713012477718,0.7583543594005833
0.05487411233053583,0.3600713012477718,0.7571975714700676
0.05487411233053583,0.3689839572192513,0.7547315503051526
0.05551969012265978,0.3689839572192513,0.75457300063714
0.05551969012265978,0.37254901960784315,0.7539662977115194
